date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million,icu_patients,hosp_patients,weekly_hosp_admissions,daily_case_change_rate,daily_death_change_rate,hospitalization_rate,icu_rate,case_fatality_rate,7day_avg_new_cases,7day_avg_new_deaths,hospitalization_need,icu_requirement,hospitalization_need_num,icu_requirement_num
2021-02-18,27658426.0,56871.0,499743.0,1407.0,81759.549,1477.263,15024.0,58308.0,49185.0,0.206042739258712,0.2823396262762473,0.2108145995003475,0.0543197939029502,1.8068381765469952,80412.71428571429,2686.8571428571427,High,High,1,1
2021-02-19,27722196.0,63770.0,501924.0,2181.0,81948.056,1483.71,14492.0,56738.0,47946.0,0.2305626502390265,0.4364243221015602,0.204666325856725,0.0522758009502566,1.8105492075735992,75474.28571428571,2596.5714285714284,High,High,1,1
2021-02-20,27790764.0,68568.0,504171.0,2247.0,82150.746,1490.352,14109.0,54401.0,47108.0,0.247339712914518,0.4476773376048963,0.1957520851171993,0.0507686654458294,1.8141674694513616,71048.57142857143,2453.0,High,High,1,1
2021-02-21,27864340.0,73576.0,506493.0,2322.0,82368.24,1497.216,13724.0,53614.0,46409.0,0.2647498283962254,0.4605580249558185,0.1924108017631137,0.0492529160927551,1.8177103782110036,67640.71428571429,2061.714285714286,High,High,1,1
2021-02-22,27929850.0,65510.0,508332.0,1839.0,82561.89,1502.652,13671.0,53026.0,46231.0,0.2351033615007569,0.3630849784695938,0.1898542240649341,0.0489476312976976,1.820031256881079,64824.857142857145,1850.7142857142856,High,High,1,1
2021-02-23,27986478.0,56628.0,509857.0,1525.0,82729.285,1507.16,13354.0,51984.0,45979.0,0.2027508203588633,0.3000007868873098,0.1857468453157985,0.047715900514527,1.8217976552819544,63284.142857142855,1844.0,High,High,1,1
2021-02-24,28042299.0,55821.0,511344.0,1487.0,82894.295,1511.556,12891.0,50956.0,45300.0,0.1994570377880346,0.2916504039367901,0.1817112070590218,0.0459698400619721,1.8234738884996555,62963.42857142857,1858.2857142857144,High,High,1,1
2021-02-25,28112461.0,70162.0,513062.0,1718.0,83101.697,1516.634,12464.0,49045.0,44621.0,0.250200598745488,0.3359773459745299,0.174460001918722,0.0443362109066154,1.8250341014256988,64862.142857142855,1902.7142857142856,High,High,1,1
2021-02-26,28184819.0,72358.0,515037.0,1975.0,83315.59,1522.472,12165.0,47227.0,43674.0,0.257387640306553,0.3849437299975441,0.1675618353270248,0.0431615331643605,1.827356067108325,66089.0,1873.2857142857144,High,High,1,1
2021-02-27,28256817.0,71998.0,517887.0,2850.0,83528.419,1530.897,11716.0,45334.0,42526.0,0.2554495737581285,0.5533583024132247,0.1604356216059296,0.0414625610520816,1.8327860494690535,66579.0,1959.428571428571,High,High,1,1
2021-02-28,28330091.0,73274.0,519853.0,1966.0,83745.021,1536.709,11552.0,44872.0,41679.0,0.2593144160575482,0.3796194922830656,0.1583898900995411,0.0407764309687533,1.8349852811980023,66535.85714285714,1908.571428571429,High,High,1,1
2021-03-01,28398389.0,68298.0,521487.0,1634.0,83946.913,1541.539,11362.0,43721.0,40618.0,0.2410793526925134,0.3143196249709052,0.1539559163021536,0.0400093117958205,1.836325997224702,66934.14285714286,1879.2857142857144,High,High,1,1
2021-03-02,28450959.0,52570.0,522513.0,1026.0,84102.312,1544.572,11040.0,42650.0,39284.0,0.1851161345807327,0.1967450770584885,0.1499070734311627,0.0388036129116069,1.8365391479422537,66354.42857142857,1808.0,High,High,1,1
2021-03-03,28502073.0,51114.0,523836.0,1323.0,84253.407,1548.483,10744.0,42153.0,38090.0,0.179656509996728,0.2531994419277606,0.1478945057785796,0.0376955037621298,1.837887370508103,65682.0,1784.571428571429,High,High,1,1
2021-03-04,28555834.0,53761.0,524964.0,1128.0,84412.327,1551.817,10556.0,40175.0,37253.0,0.1886213679966366,0.2153345703617162,0.1406892896211681,0.0369661765088002,1.8383774047712984,63339.0,1700.2857142857142,High,High,1,1
2021-03-05,28621877.0,66043.0,526860.0,1896.0,84607.553,1557.422,10323.0,39581.0,36809.0,0.2312767331537226,0.3611676229227147,0.1382893232334133,0.0360668170015544,1.8407597796608517,62436.857142857145,1689.0,High,High,1,1
2021-03-06,28686736.0,64859.0,528375.0,1515.0,84799.279,1561.9,10029.0,38206.0,36273.0,0.2266063822439038,0.287552670538663,0.1331835033445422,0.034960408183071,1.8418791179310188,61417.0,1498.2857142857142,High,High,1,1
2021-03-07,28750830.0,64094.0,530299.0,1924.0,84988.744,1567.588,9848.0,37769.0,35641.0,0.2234273010355726,0.3641353205583156,0.1313666422847618,0.0342529241764498,1.844465011966611,60105.57142857143,1492.2857142857142,High,High,1,1
2021-03-08,28808540.0,57710.0,531576.0,1277.0,85159.337,1571.363,9790.0,37687.0,35286.0,0.2007246399495249,0.2408075444230519,0.1308188474667581,0.0339829786584117,1.8452028461004968,58593.0,1441.2857142857142,High,High,1,1
2021-03-09,28852298.0,43758.0,532471.0,895.0,85288.688,1574.008,9612.0,37040.0,34961.0,0.1518924596664738,0.1683672701551612,0.1283779891639827,0.0333145040994654,1.845506378729348,57334.142857142855,1422.571428571429,High,High,1,1
2021-03-10,28895001.0,42703.0,533273.0,802.0,85414.92,1576.379,9455.0,36661.0,34737.0,0.1480055418809274,0.1506185313378568,0.1268766178620309,0.0327219230758981,1.8455545303493843,56132.57142857143,1348.142857142857,Medium,High,0,1
2021-03-11,28949089.0,54088.0,534474.0,1201.0,85574.807,1579.929,9242.0,35914.0,34270.0,0.1871880883478772,0.2252129772180477,0.1240591716029475,0.0319250115262694,1.8462549892329945,56179.28571428572,1358.571428571429,Medium,Medium,0,0
2021-03-12,29010844.0,61755.0,536050.0,1576.0,85757.357,1584.588,9120.0,35647.0,34183.0,0.2133227750275665,0.2948693481815767,0.1228747429754198,0.0314365207713364,1.847757342047684,55566.71428571428,1312.857142857143,Medium,Medium,0,0
2021-03-13,29070608.0,59764.0,537367.0,1317.0,85934.022,1588.481,8907.0,34983.0,33857.0,0.2060057266862005,0.2456860367503031,0.1203380404014941,0.0306391940615758,1.8484890305699837,54838.857142857145,1284.571428571429,Medium,Medium,0,0
2021-03-14,29134830.0,64222.0,538858.0,1491.0,86123.865,1592.888,8775.0,34412.0,33645.0,0.2209172921323145,0.2774640050468302,0.1181129253199692,0.0301185900175151,1.8495319862858304,54857.142857142855,1222.7142857142858,Medium,Medium,0,0
2021-03-15,29187104.0,52274.0,539816.0,958.0,86278.39,1595.72,8787.0,34701.0,33531.0,0.1794209885556222,0.1777833863466813,0.1188915488155316,0.0301057617775302,1.849501752554827,54080.57142857143,1177.142857142857,Medium,Medium,0,0
2021-03-16,29234334.0,47230.0,540467.0,651.0,86418.004,1597.645,8736.0,34577.0,33410.0,0.1618180412828898,0.1205966477466396,0.1182753128564516,0.0298826715190433,1.848740593851052,54576.57142857143,1142.2857142857142,Medium,Medium,0,0
2021-03-17,29277866.0,43532.0,541160.0,693.0,86546.686,1599.693,8682.0,34595.0,33169.0,0.1489071035447566,0.1282224446635964,0.1181609342702777,0.0296538005877887,1.8483587567481867,54695.0,1126.7142857142858,Medium,Medium,0,0
2021-03-18,29329672.0,51806.0,542013.0,853.0,86699.827,1602.215,8521.0,34104.0,33154.0,0.1769459563753724,0.1576243624805972,0.1162781499909034,0.0290524899153321,1.8480022551905797,54369.0,1077.0,Medium,Medium,0,0
2021-03-19,29389260.0,59588.0,543088.0,1075.0,86875.972,1605.393,8422.0,34035.0,32830.0,0.2031662679350795,0.1983347262888528,0.115807611351902,0.0286567269812169,1.8479131492252616,54059.42857142857,1005.4285714285714,Medium,Medium,0,0
2021-03-20,29452359.0,63099.0,544044.0,956.0,87062.495,1608.218,8241.0,33214.0,32980.0,0.214700880525743,0.1760304039124414,0.1127719514759412,0.0279807807585124,1.8472000833617437,54535.857142857145,953.8571428571428,Medium,Medium,0,0
2021-03-21,29514381.0,62022.0,545122.0,1078.0,87245.835,1611.405,8127.0,33283.0,32999.0,0.210584150491986,0.1981457382123504,0.1127687550011636,0.0275357291077864,1.8469708038261077,54221.57142857143,894.8571428571429,Medium,Medium,0,0
2021-03-22,29572837.0,58456.0,545840.0,718.0,87418.634,1613.528,8347.0,33742.0,33051.0,0.1980593799341412,0.1317136347459834,0.1140979473832693,0.0282252257367123,1.8457478394785052,55104.71428571428,860.5714285714286,Medium,Medium,0,0
2021-03-23,29618065.0,45228.0,546393.0,553.0,87552.33,1615.162,8379.0,33996.0,33334.0,0.1529376434191958,0.1013117397039425,0.1147812998587179,0.0282901668289268,1.8447964105690229,54818.71428571428,846.5714285714286,Medium,Medium,0,0
2021-03-24,29666293.0,48228.0,547331.0,938.0,87694.894,1617.935,8488.0,34367.0,33605.0,0.162833054758979,0.1716713061843764,0.115845279354586,0.0286115963325785,1.8449591932500633,55489.57142857143,881.5714285714286,Medium,Medium,0,0
2021-03-25,29723977.0,57684.0,548084.0,753.0,87865.41,1620.161,8338.0,34362.0,33950.0,0.1944428985448232,0.1375767131772181,0.1156036421371204,0.0280514279768148,1.8439120713893704,56329.28571428572,867.2857142857143,Medium,Medium,0,0
2021-03-26,29791998.0,68021.0,549210.0,1126.0,88066.483,1623.489,8329.0,34634.0,34228.0,0.2288421902627632,0.2054429612979032,0.1162526930889294,0.0279571715868133,1.8434815952928032,57534.0,874.5714285714286,Medium,Medium,0,0
2021-03-27,29857365.0,65367.0,550191.0,981.0,88259.711,1626.389,8201.0,33946.0,34415.0,0.2194112660721849,0.1786201999235265,0.113693890937797,0.027467259753163,1.8427312658032615,57858.0,878.1428571428571,Medium,Medium,0,0
2021-03-28,29932199.0,74834.0,551233.0,1042.0,88480.924,1629.469,8359.0,34464.0,34983.0,0.2506383265904409,0.1893887758978245,0.1151402207368726,0.027926448036778,1.841605422976107,59688.28571428572,873.0,Medium,Medium,0,0
2021-03-29,29995402.0,63203.0,552084.0,851.0,88667.755,1631.985,8439.0,35027.0,35247.0,0.211153881477268,0.1543811781950645,0.1167745643148906,0.0281343120522272,1.8405620968173724,60366.42857142857,892.0,Medium,Medium,0,0
2021-03-30,30048658.0,53256.0,552702.0,618.0,88825.182,1633.812,8572.0,35418.0,35409.0,0.1775472120693698,0.1119394874692981,0.1178688246243808,0.0285270643367833,1.839356686078959,61513.28571428572,901.2857142857144,Medium,Medium,0,0
2021-03-31,30106672.0,58014.0,553250.0,548.0,88996.674,1635.432,8502.0,35567.0,35476.0,0.1930668584267557,0.0991492703120307,0.1181366044044987,0.0282395875572032,1.8376325354061056,62911.28571428572,845.5714285714286,Medium,Medium,0,0
2021-04-01,30168461.0,61789.0,553979.0,729.0,89179.325,1637.587,8470.0,35571.0,35583.0,0.2052335774608366,0.1317668323542702,0.1179079038867776,0.0280756781063508,1.8362852516739256,63497.71428571428,842.1428571428571,Medium,Medium,0,0
2021-04-02,30238028.0,69567.0,554927.0,948.0,89384.968,1640.389,8466.0,35607.0,35764.0,0.2305951238281594,0.1711256202852454,0.1177556949150255,0.0279978575322438,1.8351957343250027,63718.57142857143,816.7142857142857,Medium,Medium,0,0
2021-04-03,30311713.0,73685.0,555743.0,816.0,89602.784,1642.801,8541.0,35195.0,36004.0,0.2436832190247327,0.1470463682610505,0.116110231051607,0.0281772264074946,1.8334265701182904,64906.857142857145,793.1428571428571,Medium,Medium,0,0
2021-04-04,30382159.0,70446.0,556585.0,842.0,89811.026,1645.29,8606.0,35675.0,36123.0,0.2324052091678223,0.1515088809035831,0.1174208850661337,0.0283258342502914,1.8319468343247096,64280.0,764.5714285714286,Medium,Medium,0,0
2021-04-05,30445854.0,63695.0,557293.0,708.0,89999.311,1647.383,8849.0,36624.0,36507.0,0.2096460623486303,0.1272042904497965,0.1202922407760347,0.0290647127191768,1.8304397045325125,64350.28571428572,744.1428571428571,Medium,Medium,0,0
2021-04-06,30491576.0,45722.0,557825.0,532.0,90134.467,1648.956,9012.0,37551.0,37136.0,0.1501747988412478,0.0954614538492319,0.1231520469784835,0.0295557041721949,1.829439711479656,63274.0,731.8571428571429,Medium,Medium,0,0
2021-04-07,30547976.0,56400.0,558187.0,362.0,90301.188,1650.026,9024.0,37748.0,37692.0,0.184969120651553,0.0648949043158696,0.1235695615316707,0.0295404186516317,1.8272470817706548,63043.42857142857,705.2857142857143,Medium,Medium,0,0
2021-04-08,30611633.0,63657.0,558936.0,749.0,90489.361,1652.24,9194.0,37953.0,38058.0,0.2083836912795793,0.1341844220664401,0.1239822782404323,0.0300343336796178,1.8258940971884772,63310.28571428572,708.1428571428571,Medium,Medium,0,0
2021-04-09,30686260.0,74627.0,559757.0,821.0,90709.962,1654.667,9145.0,37856.0,38478.0,0.2437864062985467,0.1468862266878497,0.1233646589711486,0.0298016115355862,1.824129105339002,64033.142857142855,690.0,Medium,Medium,0,0
2021-04-10,30761694.0,75434.0,560624.0,867.0,90932.948,1657.23,9130.0,37546.0,38792.0,0.2458233750219153,0.1548886391773573,0.1220543966141786,0.0296797699112409,1.822474405993376,64283.0,697.2857142857143,Medium,Medium,0,0
2021-04-11,30838109.0,76415.0,561488.0,864.0,91158.835,1659.784,9245.0,38089.0,39199.0,0.2484095966886609,0.1541139872713262,0.123512761434237,0.0299791404200562,1.820760151019636,65135.71428571428,700.4285714285714,Medium,Medium,0,0
2021-04-12,30906220.0,68111.0,562228.0,740.0,91360.174,1661.971,9452.0,38927.0,39432.0,0.2208663313304976,0.1317926652038868,0.1259519928350992,0.0305828406061951,1.8191419073571595,65766.57142857143,705.0,Medium,Medium,0,0
2021-04-13,30959459.0,53239.0,562696.0,468.0,91517.551,1663.355,9536.0,39201.0,39322.0,0.1722598234271289,0.0832402512859551,0.1266204296399365,0.0308015718233319,1.817525299779948,66840.42857142857,695.8571428571429,Medium,Medium,0,0
2021-04-14,31019894.0,60435.0,563229.0,533.0,91696.199,1664.93,9581.0,39469.0,39340.0,0.1952068994487274,0.0947225500092412,0.1272377010701584,0.0308866303669509,1.8157025294799525,67416.85714285714,720.2857142857143,Medium,Medium,0,0
2021-04-15,31092100.0,72206.0,563980.0,751.0,91909.643,1667.15,9476.0,39188.0,39379.0,0.2327732003210585,0.133338304668261,0.1260384470653317,0.0304771951717638,1.813901280389552,68638.14285714286,720.5714285714286,Medium,Medium,0,0
2021-04-16,31162754.0,70654.0,564762.0,782.0,92118.5,1669.462,9530.0,39406.0,39587.0,0.2272410033416848,0.1386573991985531,0.1264522384639047,0.0305813792965795,1.8122981043331408,68070.57142857143,715.0,Medium,Medium,0,0
2021-04-17,31234252.0,71498.0,565556.0,794.0,92329.851,1671.809,9551.0,39012.0,39865.0,0.2294341507814103,0.1405901955159872,0.1249013422828246,0.0305786096622387,1.8106916727187832,67508.28571428571,704.5714285714286,Medium,Medium,0,0
2021-04-18,31305326.0,71074.0,566363.0,807.0,92539.949,1674.194,9632.0,39460.0,39888.0,0.2275514713782804,0.1426914399281415,0.1260488391016915,0.0307679274766217,1.8091586077078383,66745.28571428571,696.4285714285714,Medium,Medium,0,0
2021-04-19,31382538.0,77212.0,566990.0,627.0,92768.191,1676.048,9828.0,40212.0,39866.0,0.2466417375752611,0.1107063844212987,0.1281349519914546,0.0313167787767834,1.8067053722678517,68045.42857142857,680.2857142857143,Medium,Medium,0,0
2021-04-20,31431875.0,49337.0,567489.0,499.0,92914.033,1677.523,9918.0,40206.0,39733.0,0.1572116315130407,0.0880086068537364,0.1279147362351116,0.0315539559762184,1.8054570400270429,67488.0,684.7142857142857,Medium,Medium,0,0
2021-04-21,31467156.0,35281.0,567952.0,463.0,93018.326,1678.892,9916.0,40046.0,39552.0,0.1122459286949951,0.0815874845151183,0.1272628514632844,0.0315122218226521,1.804904135600942,63894.57142857143,674.7142857142857,Medium,Medium,0,0
2021-04-22,31524474.0,57318.0,568698.0,746.0,93187.76,1681.097,9842.0,39201.0,39242.0,0.1821518284016515,0.131349128095332,0.1243510042388018,0.0312201878451643,1.8039888627483525,61767.71428571428,674.0,Medium,Medium,0,0
2021-04-23,31587523.0,63049.0,569465.0,767.0,93374.136,1683.364,9705.0,38562.0,38542.0,0.2000001649512058,0.1348694737804599,0.1220798477930669,0.0307241564968547,1.8028162575457405,60681.28571428572,671.8571428571429,Medium,Medium,0,0
2021-04-24,31649002.0,61479.0,570249.0,784.0,93555.871,1685.682,9572.0,37357.0,37757.0,0.1946306457774482,0.1376730791181196,0.1180353175117496,0.03024423961299,1.801791411937729,59250.0,670.4285714285714,Medium,Medium,0,0
2021-04-25,31711421.0,62419.0,571084.0,835.0,93740.384,1688.15,9546.0,37133.0,37095.0,0.1972226486004203,0.1464272624765672,0.1170966132359694,0.0301027191433647,1.8008779865147009,58013.57142857143,674.4285714285714,Medium,Medium,0,0
2021-04-26,31763119.0,51698.0,571738.0,654.0,93893.206,1690.083,9759.0,37540.0,36496.0,0.1630264376988972,0.114519054990159,0.1181873858168651,0.0307243126847838,1.800005849551488,54368.71428571428,678.2857142857143,Medium,Medium,0,0
2021-04-27,31803966.0,40847.0,572173.0,435.0,94013.951,1691.369,9665.0,37207.0,35991.0,0.1285988318716433,0.0760838006219632,0.1169885541947818,0.0303892917002866,1.799061789966698,53155.857142857145,669.1428571428571,Medium,Medium,0,0
2021-04-28,31834165.0,30199.0,572640.0,467.0,94103.221,1692.75,9535.0,36881.0,35405.0,0.0949535664828719,0.0816186712759952,0.1158535177536461,0.0299520970630139,1.7988221145426622,52429.857142857145,669.7142857142857,Medium,Medium,0,0
2021-04-29,31884478.0,50313.0,573186.0,546.0,94251.948,1694.364,9371.0,35989.0,34958.0,0.1580471798145168,0.0953478625314333,0.1128731039598641,0.0293904764569142,1.797696045078737,51429.142857142855,641.1428571428571,Medium,Medium,0,0
2021-04-30,31938874.0,54396.0,574018.0,832.0,94412.745,1696.823,9242.0,35364.0,34747.0,0.1706033888966286,0.145153580164205,0.1107240036076412,0.028936524186795,1.7972393140722491,50193.0,650.4285714285714,Medium,Medium,0,0
2021-05-01,31994517.0,55643.0,574771.0,753.0,94577.228,1699.049,9105.0,34005.0,34220.0,0.1742171624459897,0.1311805553135964,0.1062838360710368,0.028458001100626,1.796467188424817,49359.28571428572,646.0,Medium,Medium,0,0
2021-05-02,32049828.0,55311.0,575577.0,806.0,94740.73,1701.431,9075.0,33764.0,33735.0,0.1728764963071641,0.1402297610700609,0.1053484592803431,0.0283152845625255,1.7958817126881306,48343.857142857145,641.8571428571429,Medium,Medium,0,0
2021-05-03,32098180.0,48352.0,576193.0,616.0,94883.661,1703.252,9209.0,33964.0,33514.0,0.1508650842057561,0.1070230394890692,0.1058128529405717,0.0286901001863657,1.7950955474734085,47865.857142857145,636.4285714285714,Medium,Medium,0,0
2021-05-04,32134773.0,36593.0,576693.0,500.0,94991.832,1704.73,9180.0,33755.0,32998.0,0.1140033484764556,0.0867764794088092,0.1050419743123749,0.0285671848374345,1.7946073557140112,47258.142857142855,645.7142857142857,Medium,Medium,0,0
2021-05-05,32167726.0,32953.0,577163.0,470.0,95089.242,1706.12,8951.0,33339.0,32496.0,0.1025462355063158,0.0814991685350784,0.1036411464086706,0.0278260266205948,1.7942300304348526,47651.57142857143,646.1428571428571,Medium,Medium,0,0
2021-05-06,32210278.0,42552.0,577837.0,674.0,95215.028,1708.112,8833.0,32505.0,31872.0,0.1322816539782762,0.116778102546421,0.1009149936551308,0.0274229238257428,1.7939522285402194,46542.857142857145,664.4285714285714,Medium,Medium,0,0
2021-05-07,32254819.0,44541.0,578551.0,714.0,95346.693,1710.223,8646.0,31832.0,31194.0,0.1382819483892687,0.1235642577405046,0.0986891292119791,0.0268052969077271,1.793688564800193,45135.0,647.5714285714286,Medium,Medium,0,0
2021-05-08,32297511.0,42692.0,579222.0,671.0,95472.892,1712.206,8468.0,30635.0,30794.0,0.132358516722726,0.1159794037172176,0.094852510461255,0.0262187386514087,1.7933951628656464,43284.857142857145,635.8571428571429,Medium,Medium,0,0
2021-05-09,32342152.0,44641.0,580028.0,806.0,95604.853,1714.589,8359.0,30154.0,30187.0,0.1382180812632899,0.1391521730873482,0.093234364862301,0.0258455281516208,1.7934118917009605,41760.57142857143,635.8571428571429,Medium,Medium,0,0
2021-05-10,32379173.0,37021.0,580637.0,609.0,95714.289,1716.389,8341.0,29987.0,29502.0,0.114466718231984,0.1049949312791796,0.0926120009303511,0.0257603861593376,1.7932422177675755,40141.857142857145,634.8571428571429,Medium,Medium,0,0
2021-05-11,32406711.0,27538.0,581045.0,408.0,95795.692,1717.595,8298.0,29482.0,28806.0,0.085048497069397,0.0702676543175856,0.0909749835458464,0.0256058073897101,1.7929773866900591,38848.28571428572,621.7142857142857,Medium,Medium,0,0
2021-05-12,32431094.0,24383.0,581440.0,395.0,95867.77,1718.763,8114.0,29113.0,28202.0,0.0752405882843217,0.0679809653297076,0.089768787941597,0.0250191991673176,1.7928473211541986,37624.0,611.0,Medium,Medium,0,0
2021-05-13,32464167.0,33073.0,582038.0,598.0,95965.535,1720.53,7917.0,28174.0,27569.0,0.1019792918487424,0.1028481012658227,0.0867849158119473,0.0243868878570024,1.792862881712012,36269.857142857145,600.1428571428571,Medium,Medium,0,0
2021-05-14,32499951.0,35784.0,582717.0,679.0,96071.314,1722.538,7628.0,27422.0,26924.0,0.1102261456454434,0.1166590497527652,0.0843755118276947,0.0234708046175208,1.7929780878746553,35018.857142857145,595.1428571428571,Medium,Medium,0,0
2021-05-15,32540386.0,40435.0,583300.0,583.0,96190.842,1724.261,7409.0,26184.0,26272.0,0.1244155721957857,0.1000485655987383,0.0804661628783383,0.0227686297267647,1.7925417356757845,34696.42857142857,582.5714285714286,Medium,Medium,0,0
2021-05-16,32575502.0,35116.0,584001.0,701.0,96294.646,1726.333,7270.0,25646.0,25800.0,0.1079151304474384,0.120178295902623,0.0787278734798929,0.0223173843951813,1.7927613210688205,33335.71428571428,567.5714285714286,Medium,Medium,0,0
2021-05-17,32605339.0,29837.0,584443.0,442.0,96382.846,1727.64,7299.0,25563.0,25228.0,0.0915933697660284,0.0756848019095857,0.0784012704177067,0.0223859043452975,1.792476379405226,32309.428571428572,543.7142857142857,Medium,Medium,0,0
2021-05-18,32626714.0,21375.0,584880.0,437.0,96446.031,1728.932,7163.0,25023.0,24702.0,0.0655567482368455,0.0747720479157077,0.0766948213050201,0.021954402150336,1.7926414532582104,31429.0,547.8571428571429,Medium,Medium,0,0
2021-05-19,32646167.0,19453.0,585242.0,362.0,96503.535,1730.002,7056.0,24925.0,24294.0,0.0596229212662973,0.0618930378881138,0.0763489324795771,0.0216135633932155,1.7926821240606898,30724.714285714286,543.1428571428571,Medium,Medium,0,0
2021-05-20,32673806.0,27639.0,585852.0,610.0,96585.237,1731.805,6841.0,23954.0,23785.0,0.0846623127303122,0.1042303867459956,0.0733125488962014,0.0209372608749651,1.793032620687042,29948.428571428572,544.8571428571429,Medium,Medium,0,0
2021-05-21,32701297.0,27491.0,586435.0,583.0,96666.502,1733.528,6664.0,23397.0,23350.0,0.0841377340613456,0.0995131876310057,0.0715476208787682,0.0203783966122199,1.7933080758234146,28763.714285714286,531.1428571428571,Medium,Medium,0,0
2021-05-22,32729245.0,27948.0,586976.0,541.0,96749.117,1735.127,6472.0,22643.0,23040.0,0.0854645000777797,0.0922523382813099,0.0691827752213654,0.0197743638754881,1.7934296987296834,26979.85714285714,525.1428571428571,Medium,Medium,0,0
2021-05-23,32757111.0,27866.0,587625.0,649.0,96831.491,1737.046,6412.0,22445.0,22858.0,0.0851409801845413,0.1105667011939159,0.0685194735274426,0.0195743757744692,1.7938853032552229,25944.14285714286,517.7142857142857,Medium,Medium,0,0
2021-05-24,32779335.0,22224.0,588034.0,409.0,96897.186,1738.255,6419.0,22431.0,22662.0,0.0678448108564885,0.0696022122952563,0.0684303083024716,0.0195824594977292,1.793916807647257,24856.571428571428,513.0,Medium,Medium,0,0
2021-05-25,32795365.0,16030.0,588321.0,287.0,96944.571,1739.103,6311.0,22087.0,22320.0,0.0489027614501636,0.0488067016533057,0.0673479316360711,0.0192435729866095,1.7939150852567125,24093.0,491.57142857142856,Medium,Medium,0,0
2021-05-26,32810126.0,14761.0,588876.0,555.0,96988.205,1740.744,6138.0,21598.0,21811.0,0.0450094091039999,0.0943362552076162,0.0658272388225513,0.0187076392208917,1.79479956888919,23422.714285714286,519.1428571428571,Medium,Medium,0,0
2021-05-27,32834697.0,24571.0,589394.0,518.0,97060.838,1742.275,6000.0,21056.0,21585.0,0.0748884658352119,0.0879641894049001,0.0641272858403413,0.0182733527280608,1.795034076300445,22984.428571428572,506.0,Medium,Medium,0,0
2021-05-28,32858172.0,23475.0,589911.0,517.0,97130.231,1743.803,5778.0,20398.0,21110.0,0.0714944925485379,0.0877172146306206,0.0620789251453184,0.0175846666089641,1.7953250716442777,22410.714285714286,496.57142857142856,Medium,Medium,0,0
2021-05-29,32880142.0,21970.0,590456.0,545.0,97195.176,1745.414,5606.0,19474.0,20479.0,0.0668631231220044,0.0923868176724963,0.0592272381305409,0.0170498047119139,1.79578299874739,21556.714285714286,497.1428571428572,Medium,Medium,0,0
2021-05-30,32904922.0,24780.0,591159.0,703.0,97268.427,1747.493,5525.0,19062.0,19929.0,0.0753646380237652,0.1190605227146476,0.0579305430354765,0.0167908010844091,1.796567091087467,21115.85714285714,504.8571428571428,Medium,Medium,0,0
2021-05-31,32920550.0,15628.0,591460.0,301.0,97314.624,1748.382,5542.0,18678.0,19312.0,0.0474944143614745,0.0509169275947756,0.0567365976570865,0.0168344696549723,1.7966285496445231,20173.571428571428,489.42857142857144,Medium,Medium,0,0
2021-06-01,32932900.0,12350.0,591714.0,254.0,97351.131,1749.133,5489.0,18657.0,18348.0,0.0375145615732422,0.0429445778243668,0.0566515551317982,0.0166672233541534,1.7967260702823014,19647.85714285714,484.7142857142857,Medium,Medium,0,0
2021-06-02,32942308.0,9408.0,591946.0,232.0,97378.941,1749.819,5322.0,18083.0,17944.0,0.0285671775033477,0.0392081309551573,0.0548929358562247,0.0161555164865801,1.796917204465455,18883.14285714286,438.57142857142856,Medium,Medium,0,0
2021-06-03,32951243.0,8935.0,592278.0,332.0,97405.353,1750.8,5175.0,17634.0,17407.0,0.02712317546178,0.056086197051758,0.0535154318761207,0.0157050221140367,1.7974375048613491,16649.428571428572,412.0,Medium,Medium,0,0
2021-06-04,32967291.0,16048.0,592770.0,492.0,97452.792,1752.255,4995.0,16970.0,17004.0,0.0487022598813647,0.0830690993080951,0.0514752637697771,0.0151513814101377,1.7980549266240893,15588.42857142857,408.42857142857144,Medium,Medium,0,0
2021-06-05,32985442.0,18151.0,593248.0,478.0,97506.447,1753.668,4768.0,16298.0,16684.0,0.0550576023974793,0.0806383588913069,0.0494096759412834,0.0144548616325953,1.7985146295750714,15042.857142857143,398.8571428571428,Medium,Medium,0,0
2021-06-06,33004034.0,18592.0,593834.0,586.0,97561.406,1755.4,4677.0,15987.0,16356.0,0.0563642591177041,0.0987782512541129,0.0484395331794895,0.0141709949759474,1.7992770217119518,14158.857142857143,382.1428571428572,Medium,Medium,0,0
2021-06-07,33018768.0,14734.0,594228.0,394.0,97604.96,1756.565,4685.0,15742.0,16073.0,0.0446430275765683,0.0663485081689495,0.047675915709514,0.0141889000825227,1.7996673891648531,14031.142857142857,395.42857142857144,Medium,Medium,0,0
2021-06-08,33029852.0,11084.0,594651.0,423.0,97637.725,1757.815,4608.0,15630.0,16128.0,0.0335687873030271,0.0711847977543973,0.0473208296543381,0.0139510161898394,1.8003441250660162,13850.285714285714,419.57142857142856,Medium,Medium,0,0
2021-06-09,33039750.0,9898.0,594973.0,322.0,97666.984,1758.767,4478.0,15262.0,15698.0,0.0299668312168035,0.0541494086447344,0.0461928434688519,0.0135533713178822,1.8007793642506376,13920.285714285714,432.42857142857144,Medium,Medium,0,0
